Card,Date,Month,Time,Time Period,Amount,Amount_Range,Use Chip,Merchant Type,Merchant State_grouped,MCC_Category,Error_Group,Is Fraud?
3,2005-04-29,4,06:56,Morning,45.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-04-30,4,06:20,Morning,44.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-04-30,4,13:34,Open Hours,61.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-01,5,06:15,Morning,112.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-01,5,16:32,Open Hours,148.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-02,5,06:00,Morning,87.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-02,5,09:56,Open Hours,108.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2005-05-02,5,13:04,Open Hours,10.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-03,5,07:08,Morning,42.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-03,5,12:17,Open Hours,533.0,More than 200,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-03,5,20:24,Evening,202.0,More than 200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2005-05-04,5,06:15,Morning,141.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-05,5,20:12,Evening,74.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-05-06,5,20:01,Evening,90.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-05-07,5,06:16,Morning,98.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-08,5,08:29,Morning,19.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-09,5,20:01,Evening,100.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-05-11,5,05:39,Night,96.0,0-200,Swipe Transaction,in-person,US not CA,Online Shopping,No Error,No
3,2005-05-12,5,20:23,Evening,87.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-05-12,5,20:58,Evening,47.0,0-200,Swipe Transaction,in-person,US not CA,Miscellaneous Services and Utilities,No Error,No
3,2005-05-13,5,06:13,Morning,116.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-13,5,11:34,Open Hours,39.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-15,5,06:21,Morning,26.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-15,5,06:39,Morning,38.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-16,5,06:20,Morning,122.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,Insufficient Balance,No
3,2005-05-17,5,06:39,Morning,42.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-17,5,13:10,Open Hours,8.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-05-17,5,15:49,Open Hours,90.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-18,5,07:15,Morning,50.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-19,5,21:43,Evening,226.0,More than 200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-19,5,23:42,Night,266.0,More than 200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-20,5,06:52,Morning,48.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-20,5,16:42,Open Hours,114.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-05-21,5,20:19,Evening,63.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-05-23,5,16:37,Open Hours,-266.0,Less than Zero,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-23,5,16:37,Open Hours,190.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-23,5,16:43,Open Hours,115.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",Insufficient Balance,No
3,2005-05-23,5,16:57,Open Hours,122.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",Insufficient Balance,No
3,2005-05-23,5,19:37,Evening,-226.0,Less than Zero,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-23,5,19:47,Evening,134.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-24,5,11:49,Open Hours,1.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-24,5,21:35,Evening,34.0,0-200,Swipe Transaction,in-person,USA CA,"Entertainment, Leisure, and Recreation",No Error,No
3,2005-05-25,5,06:33,Morning,35.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-25,5,13:41,Open Hours,175.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-05-26,5,05:36,Night,132.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-26,5,06:09,Morning,161.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-05-27,5,06:34,Morning,44.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-29,5,00:32,Night,26.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-29,5,06:18,Morning,108.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-29,5,06:34,Morning,39.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-29,5,13:03,Open Hours,99.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-05-29,5,13:10,Open Hours,56.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-05-29,5,13:24,Open Hours,-99.0,Less than Zero,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-05-31,5,06:05,Morning,83.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-05-31,5,08:01,Morning,238.0,More than 200,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-05-31,5,13:40,Open Hours,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-02,6,06:24,Morning,105.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-03,6,06:12,Morning,90.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-03,6,06:44,Morning,134.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-04,6,16:51,Open Hours,123.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-05,6,06:29,Morning,120.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-06-05,6,09:46,Open Hours,68.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-06-06,6,06:02,Morning,155.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-06-06,6,13:44,Open Hours,379.0,More than 200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-06-06,6,20:05,Evening,72.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-06-06,6,20:18,Evening,203.0,More than 200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2005-06-07,6,20:24,Evening,78.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-06-08,6,06:20,Morning,80.0,0-200,Swipe Transaction,in-person,US not CA,Miscellaneous Services and Utilities,No Error,No
3,2005-06-09,6,07:13,Morning,142.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-06-09,6,07:15,Morning,-379.0,Less than Zero,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-06-10,6,06:41,Morning,133.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-10,6,06:53,Morning,43.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-11,6,06:12,Morning,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-11,6,06:22,Morning,135.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-13,6,06:02,Morning,143.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-13,6,06:47,Morning,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-14,6,05:57,Night,38.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-14,6,06:17,Morning,104.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,Insufficient Balance,No
3,2005-06-14,6,06:23,Morning,116.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-15,6,06:12,Morning,104.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-15,6,13:54,Open Hours,64.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-16,6,06:54,Morning,55.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-17,6,06:17,Morning,113.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-18,6,06:59,Morning,32.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-18,6,14:13,Open Hours,80.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-18,6,16:54,Open Hours,268.0,More than 200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-18,6,19:31,Evening,756.0,More than 200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-06-19,6,06:17,Morning,142.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-19,6,06:53,Morning,48.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-21,6,05:33,Night,30.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-21,6,06:24,Morning,122.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-06-21,6,09:11,Open Hours,123.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-21,6,12:14,Open Hours,158.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-06-23,6,05:30,Night,171.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-06-23,6,06:28,Morning,131.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-23,6,06:36,Morning,42.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-23,6,13:07,Open Hours,13.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-24,6,06:45,Morning,43.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-24,6,13:22,Open Hours,60.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-06-26,6,06:34,Morning,38.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-06-26,6,07:09,Morning,450.0,More than 200,Online Transaction,online,Online,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-06-26,6,13:18,Open Hours,198.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2005-06-27,6,20:13,Evening,163.0,0-200,Swipe Transaction,in-person,US not CA,Miscellaneous Services and Utilities,No Error,No
3,2005-06-29,6,06:56,Morning,52.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-06-29,6,20:19,Evening,74.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-06-30,6,06:36,Morning,-450.0,Less than Zero,Online Transaction,online,Online,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-06-30,6,06:37,Morning,140.0,0-200,Online Transaction,online,Online,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-07-01,7,06:26,Morning,127.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-02,7,07:10,Morning,140.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-07-02,7,13:37,Open Hours,70.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-02,7,20:25,Evening,70.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
3,2005-07-03,7,06:13,Morning,145.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-04,7,06:56,Morning,39.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-05,7,06:32,Morning,36.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,06:21,Morning,147.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,06:49,Morning,35.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,13:13,Open Hours,60.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,13:19,Open Hours,-60.0,Less than Zero,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,13:21,Open Hours,54.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,14:09,Open Hours,3.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-06,7,22:29,Night,123.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-07,7,05:46,Night,38.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-08,7,06:08,Morning,82.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-08,7,08:25,Morning,35.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
3,2005-07-09,7,06:19,Morning,144.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-10,7,06:11,Morning,110.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-10,7,06:33,Morning,49.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-11,7,13:37,Open Hours,135.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-07-12,7,06:22,Morning,120.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-12,7,06:33,Morning,137.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-12,7,06:56,Morning,35.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-12,7,20:27,Evening,141.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2005-07-13,7,05:04,Night,104.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-07-13,7,06:06,Morning,131.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
3,2005-07-13,7,07:07,Morning,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-13,7,20:22,Evening,419.0,More than 200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-07-14,7,06:06,Morning,130.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-14,7,06:24,Morning,32.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-14,7,09:52,Open Hours,71.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-07-15,7,06:01,Morning,165.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-15,7,06:43,Morning,31.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-16,7,06:26,Morning,119.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-17,7,09:05,Open Hours,96.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-07-19,7,06:07,Morning,73.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-19,7,06:47,Morning,46.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-19,7,16:29,Open Hours,17.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-20,7,06:16,Morning,142.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
3,2005-07-20,7,17:19,Evening,25.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
3,2005-07-20,7,19:56,Evening,206.0,More than 200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
3,2005-07-21,7,23:45,Night,303.0,More than 200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
3,2005-07-22,7,13:58,Open Hours,6.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
3,2005-07-26,7,06:06,Morning,161.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
